Date,AnalyzerSN,TestName,SampleClass,SampleType,VR1,BarcodeR1,VR2,BarcodeR2,CalibControlName,CalibControlLotNumber,SampleVolume,PackISE_SN,RefElectrode,NaElectrode,KElectrode,ClElectrode,LiElectrode,IsFactoryTest
2024-04-10 13:43:31,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	09DA8BC309000043,,,,,,True
2024-04-10 16:00:10,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:00:19,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:00:27,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:00:35,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:00:43,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:00:51,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:00:59,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:01:07,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:01:15,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:03:23,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:03:31,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:03:39,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:03:47,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:03:56,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:04:04,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:04:12,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:04:20,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:04:28,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:07:22,834001902,ISE_PUMP_CAL,CALIB,,175,,375,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:10:39,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:10:47,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:11:52,834001902,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:12:30,834001902,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:12:38,834001902,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:13:44,834001902,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:16:50,834001902,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
2024-04-10 16:16:56,834001902,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	23021032,0,	0978B3C3090000CB,,,,,,True
